,id,key,title,excerpt,matched_title,description,thumbnail
612,4377725,Antoin_Sevruguin,Antoin Sevruguin,"riding accident Antoin gave up the art form of painting, and took up photography to support his family. His brothers Kolia and Emanuel helped him set",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 141, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Antoin_Sevruguin_sev3.jpg/141px-Antoin_Sevruguin_sev3.jpg'}"
613,975495,Street_photography,Street photography,Street photography (also sometimes called candid photography) is photography conducted for art or enquiry that features unmediated chance encounters and,,Photography genre,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/2/25/Street_photography_sample.jpg/200px-Street_photography_sample.jpg'}"
614,13268311,Architectural_photography,Architectural photography,"as a variety of creative possibilities. In a similar fashion to landscape photography, a deep depth of field is usually employed so that both the foreground",,,
615,31458087,New_Topographics,New Topographics,"Topographics: Photographs of a Man-Altered Landscape"" was a groundbreaking exhibition of contemporary landscape photography held at the George Eastman House's",,,
616,5299953,Clyde_Butcher,Clyde Butcher,wilderness photography of the Florida landscape. He began his career doing color photography before switching to large-scale black-and-white landscape photography,,American photographer,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 152, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Clydephoto.jpg/200px-Clydephoto.jpg'}"
617,57926282,Susan_Mikula,Susan Mikula,"jury. In 1998, she landed her first solo exhibition. Her published landscape photography collections have been displayed in both solo and group exhibitions",,American artist and photographer,
618,8547472,Charlie_Waite,Charlie Waite,Fellowship to the British Institute of Professional Photography as well as Best Landscape Photography's 'Power of Visionary Award' and is frequently invited,,English photographer (born 1949),"{'mimetype': 'image/jpeg', 'size': None, 'width': 165, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Charlie_Waite.jpeg/165px-Charlie_Waite.jpeg'}"
619,12726013,Photography_in_the_Philippines,Photography in the Philippines,"Mindanao landscapes, sultanate settlements, and the living situations of Filipino Muslims and Spanish soldiers and missionaries. Photography in 19th century",,,
620,23628595,Bahtinov_mask,Bahtinov mask,"diffraction effect is similar to producing sunstar patterns in landscape photography with ordinary camera lenses, where the mechanical iris of the lens",,Telescope focusing device,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/7/78/Bahtinov_mask.jpg/200px-Bahtinov_mask.jpg'}"
621,60391440,Minimalist_photography,Minimalist photography,related to Minimalist photography. Abstract Imagists Architectural photography Digital photography Landscape painting Lifestyle photography Maximalism Monochrome,,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 105, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/8/89/Minimalism......_%2822969073683%29.jpg/200px-Minimalism......_%2822969073683%29.jpg'}"
622,4477264,Joe_Cornish_(photographer),Joe Cornish (photographer),"photographer. In 1986 his early travel and landscape photography was accepted into Charlie Waite's photolibrary, Landscape Only. From 1986 to 1995 Cornish was",,,
623,11068325,Focus_stacking,Focus stacking,of field; macro photography and optical microscopy are two typical examples. Focus stacking can also be useful in landscape photography. Focus stacking,,Digital image processing technique,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 67, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/5/59/Focus_stacking_Tachinid_fly.jpg/200px-Focus_stacking_Tachinid_fly.jpg'}"
624,14016381,Nude_photography,Nude photography,Landscape (2017) by Cosme Madini Nude photography (art) Nude (art) Depictions of nudity Fine-art photography Glamour photography Erotic photography model,,Photography of the naked human body.,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 157, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/43/Alfred_Stieglitz-_Georgia_O%E2%80%99Keeffe_%2CHands_and_Breasts%2C_1919.jpg/200px-Alfred_Stieglitz-_Georgia_O%E2%80%99Keeffe_%2CHands_and_Breasts%2C_1919.jpg'}"
625,10232774,Linda_Connor,Linda Connor,"photographer living in San Francisco, California. She is known for her landscape photography. She has photographed in a multitude of countries throughout her",,American photographer,
626,12055240,Manufactured_Landscapes,Manufactured Landscapes,Manufactured Landscapes is a 2006 feature-length documentary film about the industrial landscape photography of Edward Burtynsky. It was directed by Jennifer,,2006 Canadian film,"{'mimetype': 'image/jpeg', 'size': None, 'width': 135, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/7/78/ManufacturedLandscapes.jpg/135px-ManufacturedLandscapes.jpg'}"
627,9188820,Still_life_photography,Still life photography,"photographic genres, such as landscape or portrait photography. Lighting and framing are important aspects of still life photography composition. Manmade objects",,Genre of photography used for the depiction of an inanimate subject matter,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 161, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/9/98/Apache-still-life.jpg/200px-Apache-still-life.jpg'}"
628,782039,Carleton_Watkins,Carleton Watkins,"to California and quickly became interested in photography. He focused mainly on landscape photography, and Yosemite Valley was a favorite subject of",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 198, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Carleton_Watkins.jpg/200px-Carleton_Watkins.jpg'}"
629,11463925,Travel_photography,Travel photography,"Travel photography is a genre of photography that may involve the documentation of an area's landscape, people, cultures, customs, and history. The Photographic",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 168, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/05/Hot_air_balloon_over_a_pagoda_in_Bagan.jpg/168px-Hot_air_balloon_over_a_pagoda_in_Bagan.jpg'}"
630,25982393,Photography_in_Denmark,Photography in Denmark,"Bak Jensen, who introduced a new perspective to modern landscape photography. Press photography has prospered too under Jan Grarup and Claus Bjørn Larsen",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 148, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Peter_Faber_Ulfeldts_Plads_1840.jpg/200px-Peter_Faber_Ulfeldts_Plads_1840.jpg'}"
631,8367,Depth_of_field,Depth of field,"approach in his paper Apparent Depth of Field: Practical Use in Landscape Photography; Conrad discusses this approach, under Different Circles of Confusion",,Distance between the nearest and the furthest objects that are in focus in an image,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 144, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/3/38/DOF-ShallowDepthofField.jpg/200px-DOF-ShallowDepthofField.jpg'}"
632,1891604,Aperture_priority,Aperture priority,"objects in the frame. Aperture priority is therefore useful in landscape photography, for example, where it may be desired that objects in foreground",,,"{'mimetype': 'image/svg+xml', 'size': 11565, 'width': 200, 'height': 138, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/6/69/Aperture_priority_mode.svg/200px-Aperture_priority_mode.svg.png'}"
633,2573710,Documentary_photography,Documentary photography,Documentary photography usually refers to a popular form of photography used to chronicle events or environments both significant and relevant to history,,Form of photography used to chronicle significant and historical events,
634,989717,Catherine_Opie,Catherine Opie,"portraiture, studio and landscape photography, she is able to create pieces relating to sexual identity. Through photography, Opie, documents the relationship",,American fine-art photographer (born 1961),"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Catherine_Opie_y_Philip_Taaffe_%2825994636582%29.jpg/200px-Catherine_Opie_y_Philip_Taaffe_%2825994636582%29.jpg'}"
635,2011002,Bliss_(image),Bliss (image),"XP's release, there had been considerable speculation about where the landscape was. Some guesses have included locations in France, England, Switzerland",,Default computer wallpaper of Windows XP,"{'mimetype': 'image/png', 'size': None, 'width': 200, 'height': 161, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/2/27/Bliss_%28Windows_XP%29.png/200px-Bliss_%28Windows_XP%29.png'}"
636,6556867,Outline_of_photography,Outline of photography,Fireworks photography Nature photography Cloudscape photography Conservation photography Landscape photography Underwater photography Wildlife photography Night,,Overview of and topical guide to photography,
637,10992639,David_Muench,David Muench,"2014. Retrieved December 15, 2017. David Muench American Landscape Photography Muench Photography Inc Richard Wong (2009). ""Top 10 Most Influential Nature",,,
638,326279,Aerial_photography,Aerial photography,"triggered automatically. Aerial photography typically refers specifically to bird's-eye view images that focus on landscapes and surface objects, and should",,Taking images of the ground from the air,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Leuchtturm_in_Westerheversand.jpg/200px-Leuchtturm_in_Westerheversand.jpg'}"
639,29627347,John_Wimberley,John Wimberley,"continued to create black-and-white landscape photographs, but after 1980 he also explored other genres of photography. Wimberley has a longstanding interest",,American photographer and artist,
640,362823,Large_format,Large format,"still used for many applications, such as landscape photography, advertising photos, fine-art photography, scientific applications and generally for",,Imaging format for film camera of 4×5 inches or larger,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 154, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Studijskifotoaparat.JPG/200px-Studijskifotoaparat.JPG'}"
641,1574685,Candid_photography,Candid photography,"does not even expect it, then such photography is secret photography, which is a special case of candid photography. The person who is generally credited",,Photograph captured without creating a posed appearance,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 129, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/02/Biograph_Theatre%2C_North_Lincoln_Avenue%2C_Chicago%2C_August_1988%3B_photographer%2C_Jeff_Wassmann.jpg/200px-Biograph_Theatre%2C_North_Lincoln_Avenue%2C_Chicago%2C_August_1988%3B_photographer%2C_Jeff_Wassmann.jpg'}"
642,10396687,Photo_shoot,Photo shoot,Editorial Photography Documentary Photography Nature Photography Landscape Photography Astrophotography Pet Photography Storm Photography Macro Photography Flower,,Process of photography by which photographer capture images before merging to post-production,
643,7889169,Edward_Burtynsky,Edward Burtynsky,"photographing the ""pristine landscapes"" of his childhood. This is where he would later attribute his interest in pursuing landscape photography. From the mid-1970s",,Canadian photographer and artist,"{'mimetype': 'image/jpeg', 'size': None, 'width': 150, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Ed_Burtynsky_2.jpg/150px-Ed_Burtynsky_2.jpg'}"
644,15615865,The_Road_(2009_film),The Road (2009 film),"said the movie is a ""resounding triumph"", noting its ""stunning landscape photography [which] sets the melancholy mood, and Nick Cave’s wrenching score",,2009 film directed by John Hillcoat,"{'mimetype': 'image/jpeg', 'size': None, 'width': 136, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/a/a7/The_Road_movie_poster.jpg/136px-The_Road_movie_poster.jpg'}"
645,173279,Ley_line,Ley line,obsession with leys was a natural outgrowth of his interest in landscape photography and love of the British countryside. He was an intensely rational,,Straight alignments between historic structures and landmarks,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/5/59/Malvern_Hills_in_June_2005.JPG/200px-Malvern_Hills_in_June_2005.JPG'}"
646,62846820,Long_distance_observations,Long distance observations,"visual observation, for sightseeing or Long distance photography, that targets the Earth's landscape and natural surface features (e.g. mountains, depressions",,Observation of distant objects on Earth's surface or terrestrial features,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 132, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Tatry_z_Magdalenki..jpg/200px-Tatry_z_Magdalenki..jpg'}"
647,731773,Stock_photography,Stock photography,"established models including traditional macrostock photography, midstock photography, and microstock photography. Conventional stock agencies charge from several",,Photographs with a specific use,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Frog_on_palm_frond.jpg/200px-Frog_on_palm_frond.jpg'}"
648,59905388,Gretchen_Garner,Gretchen Garner,"documentary photography. The debate over documentary landscape photography remains an important component in contemporary landscape photography, but especially",,American art historian,
649,1359317,Landscape_(disambiguation),Landscape (disambiguation),"Landscape may also refer to: Landscape art, an artwork depicting natural scenery Landscape photography Landscape (play), by Harold Pinter Landscape (film)",,Topics referred to by the same term,
650,26748,Switzerland,Switzerland,"Switzerland, officially the Swiss Confederation, is a landlocked country located at the confluence of Western, Central and Southern Europe. It is a federal",,Country in Central Europe,"{'mimetype': 'image/svg+xml', 'size': 408, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/08/Flag_of_Switzerland_%28Pantone%29.svg/200px-Flag_of_Switzerland_%28Pantone%29.svg.png'}"
651,17054761,Swiss_Hitparade,Swiss Hitparade,The Swiss Hitparade (German: Schweizer Hitparade) is Switzerland's main music sales charts. The charts are a record of the highest-selling singles and,,Swiss music charts,
652,1251655,Swiss,Swiss,"Look up Swiss in Wiktionary, the free dictionary. Swiss may refer to: the adjectival form of Switzerland Swiss people Swiss, Missouri Swiss, North Carolina",,Topics referred to by the same term,
653,180752,Cantons_of_Switzerland,Cantons of Switzerland,The 26 cantons of Switzerland (German: Kanton; French: canton [kɑ̃tɔ̃]; Italian: cantone; Sursilvan and Surmiran: cantun; Vallader and Puter: Chantun;,,Member states of the Swiss Confederation,"{'mimetype': 'image/svg+xml', 'size': 25754, 'width': 200, 'height': 128, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/7/72/Switzerland_administrative_divisions_-_colored_unlabelled.svg/200px-Switzerland_administrative_divisions_-_colored_unlabelled.svg.png'}"
